nice: cannot set niceness: Permission denied
Precompiling packages...
   1883.8 ms  ✓ CommonSolve
   9107.6 ms  ✓ DataStructures
   4196.8 ms  ✓ Static
   3200.8 ms  ✓ MaybeInplace
   8019.3 ms  ✓ Jieko
   6500.1 ms  ✓ RecipesBase
   2846.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2085.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2090.0 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2411.8 ms  ✓ MKL_jll
   5106.0 ms  ✓ Setfield
   1814.6 ms  ✓ BitTwiddlingConvenienceFunctions
   3602.9 ms  ✓ PreallocationTools
   2722.1 ms  ✓ CPUSummary
   1301.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1501.5 ms  ✓ FiniteDiff
   6802.5 ms  ✓ Accessors
   4001.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3140.4 ms  ✓ StaticArrayInterface
  13654.3 ms  ✓ SparseArrays
   1382.2 ms  ✓ PolyesterWeave
   1787.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1694.4 ms  ✓ Accessors → LinearAlgebraExt
   1584.1 ms  ✓ CloseOpenIntervals
   1688.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2075.8 ms  ✓ LayoutPointers
   1977.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2289.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2389.2 ms  ✓ Statistics
   2392.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1296.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   8109.9 ms  ✓ SpecialFunctions
   1592.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2193.5 ms  ✓ StrideArraysCore
   1700.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3397.1 ms  ✓ SymbolicIndexingInterface
   1912.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1978.1 ms  ✓ DiffRules
   1609.4 ms  ✓ Polyester
   4404.6 ms  ✓ SciMLOperators
   3889.2 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1197.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1419.6 ms  ✓ FastBroadcast
   1490.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3123.6 ms  ✓ RecursiveArrayTools
   1674.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  18611.2 ms  ✓ StaticArrays
   1978.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1975.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2184.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2582.8 ms  ✓ Adapt → AdaptStaticArraysExt
   2909.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2992.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8909.9 ms  ✓ ForwardDiff
   4244.5 ms  ✓ Accessors → StaticArraysExt
   4688.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2997.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   7480.6 ms  ✓ FastGaussQuadrature
   5083.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3613.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3995.5 ms  ✓ FastPower → FastPowerForwardDiffExt
  17941.2 ms  ✓ SparseMatrixColorings
   4329.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4295.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  21722.8 ms  ✓ Moshi
  18600.5 ms  ✓ Krylov
    899.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1273.1 ms  ✓ NLSolversBase
    698.3 ms  ✓ LineSearches
   5706.0 ms  ✓ SciMLBase
    982.0 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1052.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1236.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  16351.6 ms  ✓ ArrayLayouts
   1920.6 ms  ✓ DiffEqBase
    720.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    883.7 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
   1957.6 ms  ✓ SciMLJacobianOperators
   1235.5 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1467.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2567.9 ms  ✓ LazyArrays
   3217.7 ms  ✓ OrdinaryDiffEqCore
   3009.6 ms  ✓ LineSearch
   1072.8 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   2451.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2531.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
  10842.3 ms  ✓ NonlinearSolveBase
  11054.0 ms  ✓ OrdinaryDiffEqFunctionMap
  11115.0 ms  ✓ OrdinaryDiffEqSymplecticRK
  11898.2 ms  ✓ OrdinaryDiffEqExplicitRK
  11942.3 ms  ✓ OrdinaryDiffEqHighOrderRK
  11803.5 ms  ✓ OrdinaryDiffEqQPRK
  12103.5 ms  ✓ OrdinaryDiffEqRKN
  14855.7 ms  ✓ OrdinaryDiffEqSSPRK
   4045.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  15306.0 ms  ✓ OrdinaryDiffEqLowOrderRK
  16808.2 ms  ✓ OrdinaryDiffEqPRK
  17245.0 ms  ✓ OrdinaryDiffEqFeagin
  18919.9 ms  ✓ OrdinaryDiffEqStabilizedRK
   4554.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   4651.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   4702.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
  14562.8 ms  ✓ OrdinaryDiffEqLowStorageRK
   5091.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  49893.5 ms  ✓ ExponentialUtilities
   6456.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2117.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   4017.6 ms  ✓ OrdinaryDiffEqLinear
  24514.8 ms  ✓ OrdinaryDiffEqTsit5
   9515.1 ms  ✓ BracketingNonlinearSolve
   1533.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3895.6 ms  ✓ OrdinaryDiffEqNordsieck
   2679.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
  31167.0 ms  ✓ LinearSolve
  11418.9 ms  ✓ NonlinearSolveSpectralMethods
    872.2 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3628.8 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1965.8 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   9832.4 ms  ✓ SimpleNonlinearSolve
   3541.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2131.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
    979.2 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   7071.9 ms  ✓ OrdinaryDiffEqDifferentiation
   5354.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  54214.7 ms  ✓ OrdinaryDiffEqVerner
   6053.0 ms  ✓ OrdinaryDiffEqExponentialRK
   6726.8 ms  ✓ OrdinaryDiffEqExtrapolation
  21030.6 ms  ✓ NonlinearSolveQuasiNewton
   1545.5 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  30621.0 ms  ✓ NonlinearSolveFirstOrder
  24342.8 ms  ✓ OrdinaryDiffEqRosenbrock
  10375.4 ms  ✓ NonlinearSolve
   2715.2 ms  ✓ OrdinaryDiffEqNonlinearSolve
   2983.4 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3002.6 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3270.0 ms  ✓ OrdinaryDiffEqPDIRK
   4153.8 ms  ✓ OrdinaryDiffEqSDIRK
  10315.7 ms  ✓ OrdinaryDiffEqBDF
  14777.6 ms  ✓ OrdinaryDiffEqFIRK
  19643.9 ms  ✓ OrdinaryDiffEqDefault
   3007.2 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 171 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 600.47
	System time (seconds): 47.71
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:52.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1419848
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 777
	Minor (reclaiming a frame) page faults: 12058343
	Voluntary context switches: 263128
	Involuntary context switches: 111939
	Swaps: 0
	File system inputs: 96
	File system outputs: 1366392
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
