nice: cannot set niceness: Permission denied
Precompiling packages...
    392.9 ms  ✓ CommonSolve
   4135.1 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4780.2 ms  ✓ OrdinaryDiffEqPDIRK
  23943.4 ms  ✓ OrdinaryDiffEqRosenbrock
  20869.0 ms  ✓ OrdinaryDiffEqSDIRK
  18180.5 ms  ✓ OrdinaryDiffEqFIRK
   9228.5 ms  ✓ OrdinaryDiffEqBDF
  24105.4 ms  ✓ OrdinaryDiffEqDefault
   3824.7 ms  ✓ OrdinaryDiffEq
  197 dependencies successfully precompiled in 183 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 738.60
	System time (seconds): 45.85
	Percent of CPU this job got: 286%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:33.78
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2640060
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1084
	Minor (reclaiming a frame) page faults: 16604653
	Voluntary context switches: 39008
	Involuntary context switches: 18766
	Swaps: 0
	File system inputs: 0
	File system outputs: 1632656
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
