nice: cannot set niceness: Permission denied
Precompiling packages...
   2007.4 ms  ✓ CommonSolve
   2620.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3206.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  33093.6 ms  ✓ PureKLU
   3741.2 ms  ✓ SciMLJacobianOperators
   3160.5 ms  ✓ LineSearch
   4264.9 ms  ✓ NonlinearSolveBase
    978.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1208.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1220.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   3737.9 ms  ✓ BracketingNonlinearSolve
   9886.1 ms  ✓ LinearSolve
   6005.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1749.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3144.7 ms  ✓ DiffEqBase
   4327.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   8749.6 ms  ✓ NonlinearSolveSpectralMethods
   2081.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1625.4 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5955.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1420.1 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5218.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3400.2 ms  ✓ OrdinaryDiffEqCore
   1436.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8876.5 ms  ✓ SimpleNonlinearSolve
   4344.7 ms  ✓ OrdinaryDiffEqTsit5
  14733.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   2598.2 ms  ✓ OrdinaryDiffEqDifferentiation
   1337.8 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  10678.9 ms  ✓ NonlinearSolveQuasiNewton
   4894.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  24490.2 ms  ✓ OrdinaryDiffEqVerner
  26266.1 ms  ✓ OrdinaryDiffEqRosenbrock
  30955.7 ms  ✓ NonlinearSolveFirstOrder
  27576.8 ms  ✓ NonlinearSolve
   2569.9 ms  ✓ OrdinaryDiffEqNonlinearSolve
  33958.1 ms  ✓ OrdinaryDiffEqSDIRK
   6363.3 ms  ✓ OrdinaryDiffEqBDF
  19993.3 ms  ✓ OrdinaryDiffEqDefault
   2507.0 ms  ✓ OrdinaryDiffEq
  139 dependencies successfully precompiled in 197 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 594.08
	System time (seconds): 32.86
	Percent of CPU this job got: 317%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:17.73
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2193948
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 685
	Minor (reclaiming a frame) page faults: 9274374
	Voluntary context switches: 184642
	Involuntary context switches: 71081
	Swaps: 0
	File system inputs: 0
	File system outputs: 1440664
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
