nice: cannot set niceness: Permission denied
Precompiling packages...
    405.4 ms  ✓ CommonSolve
    471.5 ms  ✓ BitTwiddlingConvenienceFunctions
    685.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    976.2 ms  ✓ CPUSummary
   3742.3 ms  ✓ ForwardDiff
    662.8 ms  ✓ PolyesterWeave
    710.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  11904.5 ms  ✓ ArrayLayouts
    620.9 ms  ✓ FastPower → FastPowerForwardDiffExt
    731.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    591.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    599.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1165.4 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    886.8 ms  ✓ NLSolversBase
   1071.3 ms  ✓ LineSearches
   2485.5 ms  ✓ LazyArrays
   7854.0 ms  ✓ SciMLBase
    804.8 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1195.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1367.7 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
    767.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   2671.1 ms  ✓ SciMLJacobianOperators
  13658.6 ms  ✓ StaticArrayInterface
    800.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    665.7 ms  ✓ CloseOpenIntervals
    729.9 ms  ✓ LayoutPointers
   1070.3 ms  ✓ StrideArraysCore
   4164.1 ms  ✓ LineSearch
    855.4 ms  ✓ Polyester
   1065.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
  28153.9 ms  ✓ ExponentialUtilities
    693.8 ms  ✓ FastBroadcast
    549.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   6497.5 ms  ✓ NonlinearSolveBase
   1391.0 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1064.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1256.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
    999.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   2193.2 ms  ✓ DiffEqBase
   1007.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1582.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1272.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
  12646.1 ms  ✓ LinearSolve
   1179.9 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1252.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2380.7 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   4408.1 ms  ✓ BracketingNonlinearSolve
   3374.9 ms  ✓ OrdinaryDiffEqCore
   1058.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2371.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1007.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3599.0 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
    997.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   6124.5 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1727.3 ms  ✓ OrdinaryDiffEqFunctionMap
   2456.7 ms  ✓ OrdinaryDiffEqStabilizedRK
   1818.4 ms  ✓ OrdinaryDiffEqQPRK
   2288.0 ms  ✓ OrdinaryDiffEqSymplecticRK
   2687.6 ms  ✓ OrdinaryDiffEqFeagin
   4175.3 ms  ✓ OrdinaryDiffEqLowOrderRK
  15126.0 ms  ✓ NonlinearSolveSpectralMethods
   3026.7 ms  ✓ OrdinaryDiffEqSSPRK
   2778.9 ms  ✓ OrdinaryDiffEqRKN
   2712.8 ms  ✓ OrdinaryDiffEqHighOrderRK
   2452.1 ms  ✓ OrdinaryDiffEqExplicitRK
   2767.8 ms  ✓ OrdinaryDiffEqLinear
  15372.6 ms  ✓ SimpleNonlinearSolve
   2210.5 ms  ✓ OrdinaryDiffEqPRK
   2932.9 ms  ✓ OrdinaryDiffEqLowStorageRK
   4892.3 ms  ✓ OrdinaryDiffEqDifferentiation
  13571.4 ms  ✓ OrdinaryDiffEqTsit5
   2461.4 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   1216.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1135.2 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   1678.5 ms  ✓ OrdinaryDiffEqNordsieck
   2755.3 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5935.8 ms  ✓ OrdinaryDiffEqExponentialRK
   7134.0 ms  ✓ OrdinaryDiffEqExtrapolation
  22802.3 ms  ✓ NonlinearSolveQuasiNewton
   2533.6 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  40079.9 ms  ✓ OrdinaryDiffEqVerner
  32227.2 ms  ✓ NonlinearSolveFirstOrder
  24845.5 ms  ✓ OrdinaryDiffEqRosenbrock
  11871.7 ms  ✓ NonlinearSolve
   3394.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3762.4 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3779.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4114.1 ms  ✓ OrdinaryDiffEqPDIRK
   5037.0 ms  ✓ OrdinaryDiffEqSDIRK
  17472.8 ms  ✓ OrdinaryDiffEqFIRK
  15247.5 ms  ✓ OrdinaryDiffEqBDF
  26739.4 ms  ✓ OrdinaryDiffEqDefault
   3617.5 ms  ✓ OrdinaryDiffEq
  212 dependencies successfully precompiled in 182 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 735.56
	System time (seconds): 49.22
	Percent of CPU this job got: 289%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:31.36
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2693544
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 946
	Minor (reclaiming a frame) page faults: 17210052
	Voluntary context switches: 37744
	Involuntary context switches: 22162
	Swaps: 0
	File system inputs: 0
	File system outputs: 1590784
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
