nice: cannot set niceness: Permission denied
Precompiling packages...
   1863.1 ms  ✓ IteratorInterfaceExtensions
   8505.5 ms  ✓ TimerOutputs
   2807.7 ms  ✓ oneTBB_jll
   2116.7 ms  ✓ TruncatedStacktraces
   2501.4 ms  ✓ OpenSpecFun_jll
   2281.9 ms  ✓ CommonSubexpressions
   4402.1 ms  ✓ Static
   8084.2 ms  ✓ DataStructures
   2212.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   5882.9 ms  ✓ ChainRulesCore
   7897.6 ms  ✓ Jieko
   2892.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2188.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2287.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6728.2 ms  ✓ RecipesBase
   3217.3 ms  ✓ SciMLStructures
   3704.8 ms  ✓ MaybeInplace
   5414.2 ms  ✓ Setfield
   2094.7 ms  ✓ BitTwiddlingConvenienceFunctions
   3167.5 ms  ✓ MKL_jll
   1923.5 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1900.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1488.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   3103.2 ms  ✓ CPUSummary
   4628.2 ms  ✓ PreallocationTools
   1904.1 ms  ✓ FiniteDiff
   1680.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
  14329.9 ms  ✓ SparseArrays
   7680.8 ms  ✓ Accessors
   4797.5 ms  ✓ StaticArrayInterface
   2110.5 ms  ✓ PolyesterWeave
   4809.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1996.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2141.5 ms  ✓ Adapt → AdaptSparseArraysExt
   2217.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2120.5 ms  ✓ Accessors → LinearAlgebraExt
   2414.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2474.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1610.6 ms  ✓ CloseOpenIntervals
   2793.5 ms  ✓ Statistics
   2008.2 ms  ✓ LayoutPointers
   1340.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2314.9 ms  ✓ NLSolversBase
   1689.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   8809.3 ms  ✓ SpecialFunctions
   1790.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2217.2 ms  ✓ StrideArraysCore
   1985.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3489.2 ms  ✓ SymbolicIndexingInterface
   1897.7 ms  ✓ LineSearches
   1877.2 ms  ✓ DiffRules
   1373.6 ms  ✓ Polyester
   4608.1 ms  ✓ SciMLOperators
   1416.5 ms  ✓ FastBroadcast
   1395.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3983.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1572.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  20332.3 ms  ✓ StaticArrays
   2481.8 ms  ✓ Adapt → AdaptStaticArraysExt
   2675.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2871.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2946.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3185.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3573.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9198.3 ms  ✓ ForwardDiff
   2910.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  11010.0 ms  ✓ RecursiveArrayTools
   4337.7 ms  ✓ Accessors → StaticArraysExt
   4885.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2809.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   7674.8 ms  ✓ FastGaussQuadrature
   3489.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3515.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  19323.2 ms  ✓ SparseMatrixColorings
   2856.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3093.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3100.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4406.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  22447.9 ms  ✓ Moshi
  20448.1 ms  ✓ Krylov
   1135.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    642.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7531.3 ms  ✓ SciMLBase
    874.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    935.8 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1112.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2547.8 ms  ✓ SciMLJacobianOperators
  33515.3 ms  ✓ ExponentialUtilities
   5550.8 ms  ✓ LineSearch
   1033.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    921.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6692.0 ms  ✓ NonlinearSolveBase
   1605.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
  12069.3 ms  ✓ LinearSolve
   1712.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1789.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1792.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1966.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3931.1 ms  ✓ BracketingNonlinearSolve
   2739.6 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1204.6 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1302.2 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2314.2 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1425.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2697.4 ms  ✓ DiffEqBase
   1443.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   6448.6 ms  ✓ NonlinearSolveSpectralMethods
   1729.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1757.9 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1735.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1875.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3908.0 ms  ✓ OrdinaryDiffEqCore
   9482.6 ms  ✓ SimpleNonlinearSolve
   2349.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   7475.4 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   9462.6 ms  ✓ OrdinaryDiffEqFunctionMap
  11429.3 ms  ✓ OrdinaryDiffEqLinear
  11764.6 ms  ✓ OrdinaryDiffEqPRK
  12362.8 ms  ✓ OrdinaryDiffEqSymplecticRK
  12556.7 ms  ✓ OrdinaryDiffEqFeagin
  12663.6 ms  ✓ OrdinaryDiffEqHighOrderRK
  13062.4 ms  ✓ OrdinaryDiffEqExplicitRK
  13368.8 ms  ✓ OrdinaryDiffEqRKN
  13679.8 ms  ✓ OrdinaryDiffEqStabilizedRK
  14170.4 ms  ✓ OrdinaryDiffEqSSPRK
   8182.2 ms  ✓ OrdinaryDiffEqQPRK
  15964.3 ms  ✓ OrdinaryDiffEqLowOrderRK
  26316.3 ms  ✓ NonlinearSolveQuasiNewton
  10201.8 ms  ✓ OrdinaryDiffEqLowStorageRK
  20254.8 ms  ✓ OrdinaryDiffEqTsit5
   9275.5 ms  ✓ OrdinaryDiffEqDifferentiation
   4988.0 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2731.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   1823.5 ms  ✓ OrdinaryDiffEqNordsieck
   1738.2 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   3153.0 ms  ✓ OrdinaryDiffEqExponentialRK
   4422.1 ms  ✓ OrdinaryDiffEqExtrapolation
  39386.0 ms  ✓ NonlinearSolveFirstOrder
  15930.9 ms  ✓ NonlinearSolve
   5414.6 ms  ✓ OrdinaryDiffEqNonlinearSolve
  31152.9 ms  ✓ OrdinaryDiffEqRosenbrock
  53682.0 ms  ✓ OrdinaryDiffEqVerner
   3039.5 ms  ✓ OrdinaryDiffEqIMEXMultistep
   3051.9 ms  ✓ OrdinaryDiffEqStabilizedIRK
   3500.8 ms  ✓ OrdinaryDiffEqPDIRK
   4233.9 ms  ✓ OrdinaryDiffEqSDIRK
  14674.1 ms  ✓ OrdinaryDiffEqFIRK
  10476.5 ms  ✓ OrdinaryDiffEqBDF
  18421.6 ms  ✓ OrdinaryDiffEqDefault
   2842.9 ms  ✓ OrdinaryDiffEq
  208 dependencies successfully precompiled in 164 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 588.62
	System time (seconds): 46.64
	Percent of CPU this job got: 384%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:45.08
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1383972
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 780
	Minor (reclaiming a frame) page faults: 11839969
	Voluntary context switches: 263105
	Involuntary context switches: 111115
	Swaps: 0
	File system inputs: 14208
	File system outputs: 1375104
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
