nice: cannot set niceness: Permission denied
Precompiling packages...
    402.2 ms  ✓ CommonSolve
   2845.4 ms  ✓ Distributed
    493.2 ms  ✓ PrecompileTools
    562.5 ms  ✓ JLLWrappers
   1592.0 ms  ✓ Setfield
    635.0 ms  ✓ SciMLLogging
    581.0 ms  ✓ TruncatedStacktraces
    444.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    589.8 ms  ✓ ArrayInterface
    592.4 ms  ✓ GPUArraysCore
   4493.7 ms  ✓ SparseArrays
    517.8 ms  ✓ EnzymeCore → AdaptExt
   2593.2 ms  ✓ Accessors
   1441.1 ms  ✓ ChainRulesCore
    686.7 ms  ✓ OpenSpecFun_jll
   1978.8 ms  ✓ RecipesBase
   1112.6 ms  ✓ IntelOpenMP_jll
   1139.7 ms  ✓ oneTBB_jll
    408.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    702.9 ms  ✓ MaybeInplace
    640.0 ms  ✓ SciMLStructures
    421.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    438.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1302.5 ms  ✓ PreallocationTools
    577.8 ms  ✓ Statistics → SparseArraysExt
    790.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    708.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    689.8 ms  ✓ Adapt → AdaptSparseArraysExt
  10279.1 ms  ✓ Moshi
    614.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    591.9 ms  ✓ Accessors → LinearAlgebraExt
    698.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    562.8 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    495.1 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    509.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   7864.0 ms  ✓ Krylov
    520.3 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1436.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  15234.1 ms  ✓ StaticArrays
   1485.4 ms  ✓ MKL_jll
    895.9 ms  ✓ FiniteDiff
    786.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3309.6 ms  ✓ SpecialFunctions
   9991.9 ms  ✓ SparseMatrixColorings
   1462.0 ms  ✓ SymbolicIndexingInterface
   2227.7 ms  ✓ SciMLOperators
    730.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    732.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    739.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    786.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
    709.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    724.9 ms  ✓ Adapt → AdaptStaticArraysExt
    703.2 ms  ✓ Accessors → StaticArraysExt
    692.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    704.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    624.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    765.9 ms  ✓ DiffRules
   1946.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1683.1 ms  ✓ FastGaussQuadrature
    924.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    546.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    796.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    845.6 ms  ✓ NLSolversBase
  23499.5 ms  ✓ Static
    447.7 ms  ✓ BitTwiddlingConvenienceFunctions
    703.0 ms  ✓ LineSearches
    975.8 ms  ✓ CPUSummary
    648.6 ms  ✓ PolyesterWeave
   4467.6 ms  ✓ RecursiveArrayTools
   3564.5 ms  ✓ ForwardDiff
    568.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    755.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    713.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    503.0 ms  ✓ FastPower → FastPowerForwardDiffExt
    639.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    581.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1122.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4670.2 ms  ✓ StaticArrayInterface
    527.3 ms  ✓ CloseOpenIntervals
    636.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    654.7 ms  ✓ LayoutPointers
    694.4 ms  ✓ StrideArraysCore
    577.0 ms  ✓ Polyester
    601.4 ms  ✓ FastBroadcast
    547.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   9135.1 ms  ✓ SciMLBase
    814.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    930.2 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1131.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2259.0 ms  ✓ SciMLJacobianOperators
  25872.5 ms  ✓ ExponentialUtilities
   1724.8 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3703.3 ms  ✓ LineSearch
    707.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5133.0 ms  ✓ NonlinearSolveBase
    948.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
    953.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1427.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1431.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   9951.1 ms  ✓ LinearSolve
   4031.7 ms  ✓ BracketingNonlinearSolve
   3130.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   6084.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2059.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   1370.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   5624.3 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1137.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2808.2 ms  ✓ DiffEqBase
   1753.1 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   1074.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    865.2 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   4285.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  15100.6 ms  ✓ NonlinearSolveSpectralMethods
   1128.8 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   3591.1 ms  ✓ OrdinaryDiffEqCore
  13558.2 ms  ✓ SimpleNonlinearSolve
   1568.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1672.9 ms  ✓ OrdinaryDiffEqFunctionMap
   2721.1 ms  ✓ OrdinaryDiffEqStabilizedRK
   2015.9 ms  ✓ OrdinaryDiffEqQPRK
   2203.2 ms  ✓ OrdinaryDiffEqSymplecticRK
   2376.9 ms  ✓ OrdinaryDiffEqFeagin
   3437.0 ms  ✓ OrdinaryDiffEqLowOrderRK
   2546.3 ms  ✓ OrdinaryDiffEqRKN
   4089.7 ms  ✓ OrdinaryDiffEqSSPRK
   2429.0 ms  ✓ OrdinaryDiffEqHighOrderRK
   2469.6 ms  ✓ OrdinaryDiffEqExplicitRK
   2688.0 ms  ✓ OrdinaryDiffEqPRK
  32142.5 ms  ✓ NonlinearSolveQuasiNewton
   1539.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
   6008.9 ms  ✓ OrdinaryDiffEqLowStorageRK
   3659.6 ms  ✓ OrdinaryDiffEqLinear
   5576.8 ms  ✓ OrdinaryDiffEqDifferentiation
   3478.6 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
   2751.1 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  18113.9 ms  ✓ OrdinaryDiffEqTsit5
  42047.9 ms  ✓ NonlinearSolveFirstOrder
   2982.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   1800.0 ms  ✓ OrdinaryDiffEqNordsieck
   5996.4 ms  ✓ OrdinaryDiffEqExtrapolation
   5584.1 ms  ✓ OrdinaryDiffEqExponentialRK
  41448.1 ms  ✓ OrdinaryDiffEqVerner
  14770.5 ms  ✓ NonlinearSolve
   3608.1 ms  ✓ OrdinaryDiffEqNonlinearSolve
   4570.8 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4612.3 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4975.1 ms  ✓ OrdinaryDiffEqPDIRK
   5881.6 ms  ✓ OrdinaryDiffEqSDIRK
  28304.4 ms  ✓ OrdinaryDiffEqRosenbrock
  17786.1 ms  ✓ OrdinaryDiffEqFIRK
  17115.1 ms  ✓ OrdinaryDiffEqBDF
  25101.0 ms  ✓ OrdinaryDiffEqDefault
   3961.6 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 182 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 754.40
	System time (seconds): 47.92
	Percent of CPU this job got: 293%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:33.42
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2704920
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1076
	Minor (reclaiming a frame) page faults: 17215307
	Voluntary context switches: 39313
	Involuntary context switches: 19187
	Swaps: 0
	File system inputs: 0
	File system outputs: 1652320
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
